timestamp,session_id,current_time_str,action,sentiment,confidence,close,style,engine_decision,engine_reason,regime,ter,net_progress_3,momentum_slope,retracement_depth,velocity_increasing,regime_momentum,v_reversal
2025-12-26 10:00:00,BACKTEST_20260119_150947,,HOLD,STALL,0.25,26094.849609375,NONE,EXECUTED,"Style ORE rejected because eligibility false; REMR rejected because eligibility false; ITC rejected because eligibility false; VBD rejected because eligibility false; LSRM not applicable (time <14:30). No style eligible, so HOLD.",,0.02,9.2,,,False,,
2025-12-26 10:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,26089.400390625,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.17,-1.2,,,False,,
2025-12-26 10:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,26090.80078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.0,-0.6,,,False,,
2025-12-26 10:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,26089.599609375,NONE,EXECUTED,"Style REMR eligible but confidence below minimum (0.45). Other styles ineligible. Direction BEARISH, price at MID_RANGE, no expansion.",,0.19,-2.2,,,False,,
2025-12-26 11:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,26087.75,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.09,-5.3,,,False,,
2025-12-26 11:15:00,BACKTEST_20260119_150947,,BUY_PUT,WEAKNESS,0.75,26064.5,INTRADAY_TREND_CONTINUATION,EXECUTED,(Sniper 2.0: Score 55 ✓) Style ITC selected because trending down with shallow retracement and volume contracting aligns with continuation setup. REMR rejected due to no extreme location; ORE rejected as not opening range phase.,,0.41,-24.9,,,False,,
2025-12-26 11:30:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,26057.900390625,ITC,EXECUTED,"Style ITC selected because trending down with shallow retracement. Rejected ORE, REMR, VBD, LSRM because ineligible or insufficient confidence.",,0.34,-14.9,,,False,,
2025-12-26 11:45:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,26051.5,ITC,EXECUTED,"Style ITC selected because trending down with shallow retracement. Rejected ORE, REMR, VBD, LSRM due to eligibility false.",,0.24,-15.7,,,False,,
2025-12-26 12:00:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,26054.44921875,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement; rejected ORE and REMR due to ineligibility.,,0.03,1.3,,,False,,
2025-12-26 12:15:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,26065.849609375,ITC,EXECUTED,Style ITC selected because trend_down with normal retracement and volume contracting aligns. REMR rejected due to no extreme location; ORE rejected as not early expansion phase.,,0.26,9.3,,,False,,
2025-12-26 12:30:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.52,26045.900390625,ITC,EXECUTED,Style ITC selected because trending down with shallow retracement; REMR rejected due to no extreme location; ORE rejected as not opening range phase.,,0.15,-16.3,,,False,,
2025-12-26 12:45:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,26039.19921875,ITC,EXECUTED,Style ITC selected because trending down with shallow retracement. Rejected ORE and REMR because not at expansion or stall zone.,,0.34,-20.3,,,False,,
2025-12-26 13:00:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,26036.099609375,ITC,EXECUTED,"Style ITC selected because trending down with shallow retracement. Rejected ORE, REMR, VBD, LSRM because ineligible or insufficient confidence.",,0.09,-3.7,,,False,,
2025-12-26 13:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,26048.650390625,ITC,EXECUTED,"Style ITC selected because trend_down with normal retracement and volume contracting aligns. REMR rejected due to location not extreme, ORE false, VBD false, LSRM time invalid.",,0.21,10.4,,,False,,
2025-12-26 13:30:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,26046.599609375,ITC,EXECUTED,"Style ITC selected because trend continuation setup detected. Rejected ORE and REMR because location is MID_RANGE, not expansion or extreme stall.",,0.26,4.4,,,False,,
2025-12-26 13:45:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,26048.900390625,ITC,EXECUTED,Style ITC selected because trend continuation setup present. Rejected ORE and REMR because not at expansion or stall zones.,,0.08,-0.5,,,False,,
2025-12-26 14:00:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,26050.0,ITC,EXECUTED,Style ITC selected because trend continuation setup detected. Rejected ORE and REMR because location not extreme or expansion confirmed.,,0.05,1.3,,,False,,
2025-12-26 14:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,26027.0,ITC,EXECUTED,"Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to location not extreme, ORE rejected as session past opening phase.",,0.24,-22.2,,,False,,
2025-12-26 14:30:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.31,26017.900390625,ITC,EXECUTED,"Style ITC selected because trending pullback setup aligns with shallow retracement and volume contraction. Rejected ORE because no early expansion confirmed, REMR rejected due to location not extreme, VBD ineligible by matrix.",,0.32,-26.2,,,False,,
2025-12-26 14:45:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,26012.75,ITC,EXECUTED,Style ITC selected because trend_down with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as session not early.,,0.16,-13.2,,,False,,
2025-12-26 15:00:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,26039.150390625,ITC,EXECUTED,Style ITC selected because trend_down with full retracement aligns; REMR rejected due to no extreme location; ORE rejected as session not early.,,0.28,21.8,,,False,,
2025-12-26 15:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,26039.400390625,ITC,EXECUTED,"Style ITC selected because trending structure with pullback potential. Rejected ORE and REMR because price is in MID_RANGE not at extreme, rejected VBD due to no volatility break, rejected LSRM as time <14:30.",,0.31,0.5,,,False,,
2025-12-29 09:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,26074.400390625,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment threshold.,,0.0,26.8,,,False,,
2025-12-29 09:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,26077.05078125,NONE,EXECUTED,"Style ORE rejected due to false eligibility; REMR rejected due to false eligibility; ITC rejected due to false eligibility; VBD rejected due to false eligibility; LSRM not in late session. No style eligible, confidence below minimum threshold.",,0.26,24.1,,,False,,
2025-12-29 10:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,26031.5,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.54,-48.9,,,False,,
2025-12-29 10:15:00,BACKTEST_20260119_150947,,HOLD,STALL,0.66,26024.400390625,INTRADAY_TREND_CONTINUATION,EXECUTED,REMR Put Blocked: Missing Bearish Exhaustion Signature.,,0.53,-12.8,,,False,,
2025-12-29 10:30:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,26019.400390625,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement; Rejected REMR because location not extreme; Rejected ORE because not opening range phase.,,0.24,-15.2,,,False,,
2025-12-29 10:45:00,BACKTEST_20260119_150947,,BUY_PUT,WEAKNESS,0.75,26002.69921875,INTRADAY_TREND_CONTINUATION,EXECUTED,(Sniper 2.0: Score 70 ✓) Style ITC selected because trending structure with shallow retracement and volume expansion required. Rejected ORE/REMR/VBD/LSRM because eligibility false or confidence below minimum.,,0.56,-25.4,,,False,,
2025-12-29 11:00:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,25989.900390625,ITC,EXECUTED,Style ITC selected because trend continuation setup present. Rejected ORE and REMR because not at expansion or stall zones.,,0.42,-13.5,,,True,,
2025-12-29 11:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.8,25974.94921875,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location; ORE rejected as not early expansion phase.,,0.57,-30.1,,,False,,
2025-12-29 11:30:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,25974.55078125,ITC,EXECUTED,Style ITC selected because trending pullback setup aligns with shallow retracement in bearish swing. Rejected ORE and REMR because price is not expanding from opening range nor stalling at extreme levels.,,0.23,-9.1,,,False,,
2025-12-29 11:45:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,25987.75,ITC,EXECUTED,"Style ITC selected because trend continuation setup with shallow retracement and volume contraction aligns. REMR rejected due to no extreme location, ORE rejected as not early expansion phase.",,0.32,12.8,,,True,,
2025-12-29 12:00:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,25971.900390625,ITC,EXECUTED,"Style ITC selected because trending down with shallow retracement. Rejected ORE, REMR, VBD, LSRM because ineligible or insufficient confidence.",,0.02,-4.1,,,False,,
2025-12-29 12:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,25977.599609375,ITC,EXECUTED,"Style ITC selected because trending down with shallow retracement. Rejected ORE, REMR, VBD, LSRM due to ineligibility.",,0.08,-0.1,,,False,,
2025-12-29 12:30:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,25959.25,ITC,EXECUTED,Style ITC selected because trending pullback setup aligns with shallow retracement in bearish swing. REMR rejected due to location not extreme; ORE ineligible; VBD requires compression break; LSRM time not reached.,,0.33,-20.7,,,False,,
2025-12-29 12:45:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,25958.099609375,ITC,EXECUTED,Style ITC selected because trend_down with shallow retracement aligns. REMR rejected due to no extreme location; ORE/VBD/LSRM ineligible.,,0.12,-13.1,,,False,,
2025-12-29 13:00:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,25968.75,ITC,EXECUTED,Style ITC selected because trend_down with normal retracement aligns. REMR rejected due to no extreme location; ORE/VBD/LSRM ineligible.,,0.11,9.1,,,False,,
2025-12-29 13:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,25948.55078125,ITC,EXECUTED,Style ITC selected because trending down with shallow retracement. Rejected ORE/REMR/VBD/LSRM because ineligible or insufficient confidence.,,0.17,-12.9,,,False,,
2025-12-29 13:30:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,25945.900390625,ITC,EXECUTED,"Style ITC selected because trending down with shallow retracement. Rejected ORE, REMR, VBD, LSRM due to eligibility false.",,0.36,-8.4,,,False,,
2025-12-29 13:45:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,25949.30078125,ITC,EXECUTED,"Style ITC selected because trend_down with normal retracement and volume contracting aligns. REMR rejected due to location not extreme, ORE rejected as session not opening.",,0.08,1.2,,,False,,
2025-12-29 14:00:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,25951.900390625,ITC,EXECUTED,Style ITC selected because trend_down with normal retracement and volume contracting aligns. REMR rejected due to no extreme location; ORE rejected as not early expansion phase.,,0.33,11.5,,,False,,
2025-12-29 14:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.52,25927.30078125,ITC,EXECUTED,"Style ITC selected because trending down with shallow retracement and volume contraction aligns with continuation setup. REMR rejected due to location not near S/R extremes, ORE rejected as session is late and no expansion observed, VBD rejected for insufficient volatility break confirmation.",,0.4,-23.1,,,True,,
2025-12-29 14:30:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.35,25956.05078125,ITC,EXECUTED,Style ITC selected because trend_down with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as not early expansion.,,0.02,12.7,,,False,,
2025-12-29 14:45:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,25941.05078125,ITC,EXECUTED,"Style ITC selected because trending down with shallow retracement. Rejected ORE, REMR, VBD, LSRM due to eligibility or timing constraints.",,0.22,-13.8,,,False,,
2025-12-29 15:00:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,25937.599609375,ITC,EXECUTED,Style ITC selected because trending down with shallow retracement. REMR rejected due to no extreme location; ORE and VBD ineligible.,,0.12,1.5,,,False,,
2025-12-29 15:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,25941.150390625,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location; ORE and VBD ineligible.,,0.14,7.0,,,False,,
2025-12-30 09:30:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,25905.349609375,ORE,EXECUTED,Style ORE selected because early imbalance potential. Rejected REMR because location not extreme. Rejected ITC/VBD/LSRM due to insufficient structure or timing.,,0.0,-44.5,,,False,,
2025-12-30 09:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25908.25,ORE,EXECUTED,Style ORE selected because price is expanding from opening range. Rejected REMR because location is not near S/R extremes.,,0.19,23.7,,,False,,
2025-12-30 10:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25955.650390625,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.25,20.0,,,False,,
2025-12-30 10:30:00,BACKTEST_20260119_150947,,BUY_CALL,STRENGTH,0.8,25973.69921875,ITC,MODIFIED,Style Geometry (ITC),,0.67,30.4,,,False,,
2025-12-30 10:45:00,BACKTEST_20260119_150947,,HOLD,STALL,0.25,25944.400390625,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.36,-20.7,,,False,,
2025-12-30 11:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25926.25,NONE,EXECUTED,No style eligible per matrix; cannot trade in RANGE mode at NEAR_PIVOT with insufficient confidence.,,0.46,-23.1,,,False,,
2025-12-30 11:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25922.44921875,NONE,EXECUTED,Style ORE rejected because eligibility false; REMR rejected because eligibility false; ITC rejected because eligibility false; VBD rejected because eligibility false; LSRM not applicable at 11:15 IST.,,0.15,-5.0,,,False,,
2025-12-30 11:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.75,25896.400390625,INTRADAY_TREND_CONTINUATION,MODIFIED,Target capped by Support,,0.44,-25.0,,,True,,
2025-12-30 11:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25912.099609375,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.09,-2.8,,,False,,
2025-12-30 12:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25891.849609375,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45. No other styles eligible.,,0.1,-16.1,,,False,,
2025-12-30 12:15:00,BACKTEST_20260119_150947,,HOLD,STALL,0.45,25890.94921875,INTRADAY_TREND_CONTINUATION,EXECUTED,REMR Put Blocked: Missing Bearish Exhaustion Signature.,,0.18,-7.9,,,False,,
2025-12-30 12:30:00,BACKTEST_20260119_150947,,HOLD,STALL,0.71,25894.30078125,INTRADAY_TREND_CONTINUATION,EXECUTED,REMR Put Blocked: Missing Bearish Exhaustion Signature.,,0.12,9.5,,,False,,
2025-12-30 12:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.5,25911.599609375,NONE,EXECUTED,"Style ORE rejected because eligibility false; REMR rejected because eligibility false; ITC rejected because eligibility false; VBD rejected because eligibility false; LSRM rejected because time not >=14:30. No style eligible, so HOLD.",,0.32,25.7,,,False,,
2025-12-30 13:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25888.55078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum (0.45). Other styles ineligible. Selected_style=NONE.,,0.17,-11.2,,,False,,
2025-12-30 13:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25897.599609375,NONE,EXECUTED,Style eligibility matrix shows no eligible styles; confidence below minimum thresholds for all styles.,,0.04,5.4,,,False,,
2025-12-30 13:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25914.099609375,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM disabled by time (13:30 < 14:30). No style satisfies structural alignment.,,0.39,23.8,,,False,,
2025-12-30 13:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.75,25954.400390625,INTRADAY_TREND_CONTINUATION,BLOCKED,No real volatility expansion,,0.68,55.6,,,False,,
2025-12-30 14:00:00,BACKTEST_20260119_150947,,HOLD,STALL,0.45,25944.150390625,REMR,EXECUTED,Counter-Trend Signal Blocked (Attempted BUY_PUT during BULLISH Break),,0.25,8.8,,,False,,
2025-12-30 14:15:00,BACKTEST_20260119_150947,,HOLD,STALL,0.45,25942.900390625,REMR,EXECUTED,Counter-Trend Signal Blocked (Attempted BUY_PUT during BULLISH Break),,0.07,4.7,,,False,,
2025-12-30 14:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25937.19921875,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45. Other styles not eligible. Selected style NONE because no style met eligibility and confidence requirements.,,0.01,-6.4,,,False,,
2025-12-30 14:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25950.25,NONE,EXECUTED,No style eligible per matrix; cannot trade in LATE_SESSION_RISK_OFF mode at 14:45 IST.,,0.13,33.7,,,False,,
2025-12-30 15:00:00,BACKTEST_20260119_150947,,HOLD,STALL,0.5,25936.44921875,NONE,EXECUTED,"Style LSRM selected because Time >=14:30 prohibits new positions. Rejected ORE, REMR, ITC, VBD because Style Eligibility Matrix false.",,0.02,-6.4,,,False,,
2025-12-30 15:15:00,BACKTEST_20260119_150947,,HOLD,STALL,0.25,25940.150390625,NONE,EXECUTED,"Style LSRM selected because Time >=14:30 blocks new positions. Rejected ORE, REMR, ITC, VBD because Style Eligibility Matrix false.",,0.05,2.0,,,False,,
2025-12-31 09:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,26004.80078125,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.0,34.2,,,False,,
2025-12-31 09:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25982.80078125,NONE,EXECUTED,"Style ORE rejected because eligibility false; REMR rejected because eligibility false; ITC rejected because eligibility false; VBD rejected because eligibility false; LSRM not applicable at 09:45. No style eligible, so HOLD.",,0.15,-33.5,,,False,,
2025-12-31 10:00:00,BACKTEST_20260119_150947,,HOLD,STALL,0.35,25977.599609375,REMR,EXECUTED,Counter-Trend Signal Blocked (Attempted BUY_PUT during BULLISH Break),,0.28,4.3,,,False,,
2025-12-31 10:15:00,BACKTEST_20260119_150947,,HOLD,STALL,0.35,26007.44921875,REMR,EXECUTED,Counter-Trend Signal Blocked (Attempted BUY_PUT during BULLISH Break),,0.3,22.3,,,False,,
2025-12-31 10:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.75,26030.94921875,INTRADAY_TREND_CONTINUATION,MODIFIED,Target capped by Resistance,,0.59,33.9,,,False,,
2025-12-31 10:45:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.95,26034.400390625,ITC,BLOCKED,Low R:R (0.07),,0.3,16.3,,,False,,
2025-12-31 11:00:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.72,26052.150390625,ITC,EXECUTED,ITC Blocked: Trend Quality Inefficient (TER 0.34),,0.34,11.2,,,False,,
2025-12-31 11:15:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,26059.69921875,ITC,BLOCKED,Confidence 0.45 below 0.65,,0.36,15.0,,,False,,
2025-12-31 11:30:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,26048.44921875,ITC,EXECUTED,"Style ITC selected because trend_up with shallow retracement and volume contracting aligns. REMR rejected due to no extreme location; ORE, VBD, LSRM ineligible.",,0.03,-7.4,,,False,,
2025-12-31 11:45:00,BACKTEST_20260119_150947,,BUY_CALL,STRENGTH,0.75,26073.650390625,ITC,MODIFIED,Style Geometry (ITC),,0.49,29.1,,,False,,
2025-12-31 12:00:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,26072.349609375,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement; rejected ORE/REMR/VBD/LSRM due to eligibility false and insufficient confidence.,,0.17,3.8,,,False,,
2025-12-31 12:15:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.61,26087.30078125,ITC,EXECUTED,"Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to location not extreme, ORE/VBD/LSRM ineligible.",,0.2,16.7,,,False,,
2025-12-31 12:30:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.58,26109.099609375,ITC,EXECUTED,"Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to location not extreme, ORE ineligible, VBD requires compression breakout, LSRM time not reached.",,0.42,19.5,,,True,,
2025-12-31 12:45:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.8,26136.25,ITC,EXECUTED,"Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to location not extreme, ORE/VBD ineligible.",,0.64,40.7,,,False,,
2025-12-31 13:00:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,26146.19921875,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location; ORE rejected as not early expansion phase.,,0.5,23.6,,,False,,
2025-12-31 13:15:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,26147.25,ITC,EXECUTED,"Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to location not extreme, ORE ineligible, VBD false, LSRM time invalid.",,0.08,0.0,,,False,,
2025-12-31 13:30:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.78,26151.099609375,ITC,EXECUTED,"Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to location not extreme, ORE ineligible, VBD requires compression breakout.",,0.04,-4.2,,,False,,
2025-12-31 13:45:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,26156.150390625,ITC,EXECUTED,Style ITC selected because trend_up with shallow retracement aligns; REMR rejected due to location not extreme; ORE rejected as session past opening phase.,,0.07,-0.0,,,False,,
2025-12-31 14:00:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,26163.94921875,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as not early expansion phase.,,0.31,14.9,,,False,,
2025-12-31 14:15:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,26160.94921875,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location; ORE rejected as not early expansion phase.,,0.04,-7.0,,,False,,
2025-12-31 14:30:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.35,26158.69921875,ITC,EXECUTED,"Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location, ORE and VBD ineligible.",,0.15,-8.3,,,False,,
2025-12-31 14:45:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,26181.400390625,ITC,EXECUTED,"Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to location not extreme, ORE ineligible, VBD false, LSRM time not reached.",,0.41,21.2,,,False,,
2025-12-31 15:00:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,26134.25,ITC,EXECUTED,Style ITC selected because trend_up with breakout structure. Rejected ORE and REMR because not early expansion or stall at extreme. LSRM disabled by time.,,0.37,-49.8,,,True,,
2025-12-31 15:15:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,26130.25,ITC,EXECUTED,Style ITC selected because trend_up with shallow retracement qualifies. REMR rejected due to location not extreme. ORE rejected as session is late and no expansion.,,0.5,-45.7,,,False,,
2026-01-01 09:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,26180.099609375,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.0,38.2,,,False,,
2026-01-01 09:45:00,BACKTEST_20260119_150947,,HOLD,STALL,0.25,26188.55078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.2,1.4,,,False,,
2026-01-01 10:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,26171.69921875,NONE,EXECUTED,Style ORE rejected because eligibility false; REMR rejected because eligibility false; ITC rejected because eligibility false; VBD rejected because eligibility false; LSRM not applicable before 14:30. No eligible style meets minimum confidence threshold.,,0.03,-9.9,,,False,,
2026-01-01 10:15:00,BACKTEST_20260119_150947,,BUY_PUT,WEAKNESS,0.75,26132.150390625,INTRADAY_TREND_CONTINUATION,EXECUTED,(Sniper 2.0: Score 70 ✓) Style ITC selected because trending structure with shallow retracement eligible. REMR rejected due to no extreme location. ORE rejected as not opening range phase.,,0.51,-25.0,,,False,,
2026-01-01 10:30:00,BACKTEST_20260119_150947,,HOLD,STALL,0.45,26166.0,INTRADAY_TREND_CONTINUATION,EXECUTED,REMR Put Blocked: Missing Bearish Exhaustion Signature.,,0.0,14.8,,,False,,
2026-01-01 10:45:00,BACKTEST_20260119_150947,,HOLD,STALL,0.68,26182.25,REMR,EXECUTED,Counter-Trend Signal Blocked (Attempted BUY_PUT during BULLISH Break),,0.48,24.9,,,False,,
2026-01-01 11:00:00,BACKTEST_20260119_150947,,HOLD,STALL,0.72,26164.849609375,REMR,EXECUTED,Counter-Trend Signal Blocked (Attempted BUY_PUT during BULLISH Break),,0.03,3.5,,,False,,
2026-01-01 11:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,26170.0,NONE,EXECUTED,"Style [REMR] eligible but confidence (0.25) below minimum (0.45). Rejected ORE, ITC, VBD due to false eligibility flags. REMR requires extreme location; current MID_RANGE fails rule.",,0.14,-0.9,,,False,,
2026-01-01 11:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,26160.849609375,NONE,EXECUTED,Style ORE rejected because eligibility false; REMR rejected because eligibility false; ITC rejected because eligibility false; VBD rejected because eligibility false; LSRM rejected because time not >=14:30. No eligible style meets structural or confidence thresholds.,,0.04,-9.7,,,False,,
2026-01-01 11:45:00,BACKTEST_20260119_150947,,BUY_PUT,STRENGTH,0.75,26139.25,INTRADAY_TREND_CONTINUATION,EXECUTED,"(Sniper 2.0: Score 55 ✓) Style ITC selected because trending down with shallow retracement and volume contraction aligns with continuation setup. REMR rejected due to location not at extreme, ORE ineligible, VBD requires compression break, LSRM not in late session.",,0.4,-26.6,,,False,,
2026-01-01 12:00:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,26141.80078125,ITC,EXECUTED,Style ITC selected because trend_down with shallow retracement aligns. REMR rejected due to no extreme location; ORE/VBD/LSRM ineligible.,,0.24,-3.0,,,False,,
2026-01-01 12:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.75,26135.19921875,ITC,EXECUTED,Style ITC selected because trend_down with shallow retracement aligns. REMR rejected due to location not extreme. ORE rejected as session not opening.,,0.15,-16.1,,,False,,
2026-01-01 12:30:00,BACKTEST_20260119_150947,,HOLD,STALL,0.8700000000000001,26154.44921875,INTRADAY_TREND_CONTINUATION,EXECUTED,REMR Put Blocked: Missing Bearish Exhaustion Signature.,,0.3,29.4,,,False,,
2026-01-01 12:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,26156.400390625,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.16,5.8,,,False,,
2026-01-01 13:00:00,BACKTEST_20260119_150947,,HOLD,STALL,0.35,26151.80078125,REMR,EXECUTED,REMR Put Blocked: Missing Bearish Exhaustion Signature.,,0.33,9.5,,,False,,
